id,smarts,ni_ids
791,([#7:1].[#16:2]).[#6:3]=[#8:4]>>[#7:1]-[#6:3]-[#16:2].[#8:4],['rule0816']
792,[#7:1]-[#6:2]-[#7:3].[#8:4].[#8:5]-[#15:6]>>([#7:1].[#7:3]).[#6:2]=[#8:5].[#8:4]-[#15:6],['rule1058']
793,[#6:1]=[#6:2]-[#6:3]-[#8:4].[#8:5]>>[#6:3]=[#6:2]-[#6:1]-[#8:5].[#8:4],"['rule0211', 'rule0212']"
794,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7].[#8:8]-[#6:9]:[#6:10]-[#8:11]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:10]:[#6:9]-[#7+:7].[#8:11]=[#8:8],['rule0177']
795,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:[#7:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:1]1-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#7:6]-1.[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1,['rule0193']
796,[#6:1]=[#8:2].[#8:3]>>[#6:1]-[#8:2]-[#8:3],['rule0433']
797,[#6:1]-[#6:2](=[#6:3])-[#8:4].[#8:5]=[#8:6]>>[#6:2]#[#8+:4].[#6:1]-[#8:5].[#6:3]=[#8:6],['rule1096']
798,([#6:1]-[#17:2].[#6:3]-[#7:4]).[#8:5]>>([#6:1].[#6:3]=[#8:5]).[#17:2].[#7:4],['rule0727']
799,[#7:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1>>[#7:1]=[#6:2]1-[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]-1,['rule0854']
800,([#6:1].[#6:2]-[#7:3])>>([#7:3].[#6:1]-[#6:2]),['rule0154']
801,[#16:1].[#6:2]-[#6:3]-[#6:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:11]>>[#6:3]-[#6:2]-[#16:1].[#6:4]-[#8:11].[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1,['rule0694']
802,[#6:1]-[#6:2]:[#6:3]-[#6:4].[#8:5].[#8:6]>>[#6:1]-[#8:5].[#6:4]-[#8:6].[#6:2]:[#6:3],['rule0524']
803,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#6:8]:[#6:9]-[#6:10]:[#6:11](-[#8:12]):[#6:13]-[#8:14]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:13]:[#6:11]1:[#6:10]:[#6:9]:[#6:8]:[#7:7]:1.[#8:12]=[#8:14],['rule1119']
804,[#6:1]-[#8:2].[#7:3]>>[#6:1]-[#7:3].[#8:2],"['rule0012', 'rule0055', 'rule0098', 'rule0123', 'rule0163', 'rule0194', 'rule0429']"
805,([#8:1].[#8:2]).[#6:3]=[#6:4]-[#8:5]>>[#6:3]-[#6:4](-[#8:1])-[#8:2].[#8:5],['rule0607']
806,[#6:1]=[#7:2].[#6:3]=[#8:4].[#8:5]>>[#8:4]-[#6:3]-[#6:1]-[#7:2]-[#8:5],['rule0221']
807,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6](-[#8:7]):[#6:8]:1.[#8:9]=[#8:10]>>[#8:10]=[#6:4]-[#6:3]-[#6:2](=[#8:1])-[#6:8]-[#6:6](=[#8:7])-[#6:5]=[#8:9],['rule0818']
808,([#6:1].[#6:2]-[#8:3]).[#8:4]-[#15:5]>>([#6:2].[#6:1]-[#8:4]).[#8:3]-[#15:5],"['rule0512', 'rule0513']"
809,([#6:1].[#6:2]-[#16+:3])>>[#16+0:3].[#6:1]-[#6:2],['rule1040']
810,([#8:1].[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9](-[#6:10]-[#6:11])-[#6:12]-[#6:13]=[#6:14])>>([#6:2]-[#8:1].[#6:5]=[#6:6].[#6:3]=[#6:4].[#6:7]=[#6:8].[#6:10]=[#6:9]-[#6:11].[#6:12]=[#6:13]-[#6:14]),['rule1112']
811,[#6:1]-[#8:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#8:4].[#8:2].[#8:3]-[#15:5],['rule0846']
812,[#16:1].[#16:2].[#8:3]=[#8:4]>>[#16:1]-[#16:2].[#8:3]-[#8:4],['rule0790']
813,([#7:1].[#7:2]).[#6:3]=[#8:4]>>[#7:1]-[#6:3]-[#7:2].[#8:4],['rule0952']
814,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#6:12]:[#8:13]:1>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:7]-[#6:8]1-[#6:9]=[#6:10]-[#6:11]=[#6:12]-[#8:13]-1,['rule1008']
815,[#16:1].[#8:2]=[#6:3]1-[#6:4]=[#6:5]-[#6:6]=[#6:7]-[#6:8]-1=[#8:9]>>[#8:2]-[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7](-[#16:1]):[#6:8]:1-[#8:9],['rule0845']
816,[#6:1]-[#8:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:4]-[#6:3]=[#8:2].[#8:5],['rule0882']
817,[#16:1].[#6:2]-[#7+:3]>>[#6:2]-[#16:1].[#7+0:3],['rule1018']
818,[#16:1].[#6:2]-[#16:3]>>[#16:1]-[#16:3].[#6:2],['rule0359']
819,[#15:1].[#6:2]=[#8:3]>>[#8:3]-[#6:2]-[#15:1],['rule0828']
820,[#6:1]-[#6:2]-[#8:3].[#8:4]-[#6:5]-[#6:6]-[#6:7]-[#8:8].[#8:9]=[#8:10]>>([#8:4].[#6:5]=[#6:6]-[#6:7]=[#8:8]).[#6:1]-[#8:10].[#6:2]=[#8:3].[#8:9],['rule0500']
821,[#7:1]-[#6:2]:[#6:3]-[#7:4].[#8:5]=[#6:6]-[#6:7](-[#8:8])-[#6:9]-[#8:10]-[#15:11]-[#8:12]>>[#6:9]-[#6:7]1:[#6:6]:[#7:1]:[#6:2]-[#6:3]:[#7:4]:1.[#8:12].[#8:5].[#8:10]-[#15:11]-[#8:8],['rule1076']
822,[#6:1]-[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#7:2].[#8:9],['rule0226']
823,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#6:9]=[#6:10]>>[#6:10]-[#6:9]=[#6:8]-[#6:7].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0631']
824,[#6:1]-[#6:2]-[#16:3].[#6:4]-[#8:5].[#6:6]1=[#6:7]-[#7:8]-[#6:9]=[#6:10]-[#6:11]-1>>[#16:3].[#6:2]-[#6:1]-[#6:4].[#6:10]1:[#6:11]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:5],['rule0695']
825,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5].[#7:6]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#7:6].[#8:5],['rule0738']
826,[#6:1]=[#6:2].[#8:3].[#8:4]=[#6:5]-[#6:6]=[#8:7]>>[#6:1]1-[#6:2]-[#8:3]-1.[#8:4]-[#6:5]=[#6:6]-[#8:7],['rule0964']
827,([#8:1].[#8:2]-[#6:3]1-[#6:4]-[#6:5]-[#6:6]-[#6:7]-1)>>([#8:2].[#6:5]=[#6:6].[#6:4]=[#6:3]-[#6:7]-[#8:1]),['rule1142']
828,[#6:1]-[#8:2]-[#6:3].[#8:4]>>([#6:1].[#6:3]).[#8:2]=[#8:4],['rule0875']
829,[#6:1]-[#6:2]=[#6:3].[#8:4]>>([#6:1]=[#6:2].[#6:3]-[#8:4]),['rule0492']
830,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]=[#6:8].[#6:9]=[#8:10]>>[#6:7]-[#6:8]-[#6:9]-[#8:10].[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0932']
831,[#6:1]-[#16+:2].[#6:3]=[#6:4]-[#6:5]>>[#16+0:2].[#6:5]=[#6:4]-[#6:3]-[#6:1],['rule0237']
832,[#6:1].[#8:2]-[#6:3]=[#6:4]-[#8:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#8:7].[#8:2]=[#6:3]-[#6:4]=[#8:5],['rule0469']
833,[#16:1].[#6:2].[#8:3]=[#8:4]>>[#6:2]-[#16:1]=[#8:3].[#8:4],['rule0628']
834,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8]>>[#6:7].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:8],['rule0582']
835,[#16:1].[#6:2]-[#6:3]=[#6:4]>>[#6:4]-[#16+:1].[#6:2]=[#6:3],['rule0545']
836,([#6:1].[#6:2]=[#8:3]).[#8:4]>>([#6:1]-[#8:4].[#6:2]-[#8:3]),"['rule0070', 'rule1079']"
837,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#8:5]:[#6:6]:1.[#8:7]>>[#8:7]=[#6:4]-[#6:3]-[#6:2]-[#6:1]:[#6:6]-[#8:5],['rule0367']
838,[#6:1]-[#7:2].[#6:3]-[#8:4].[#8:5]=[#8:6]>>[#6:3]-[#7:2].[#6:1]=[#8:4].[#8:5]-[#8:6],['rule0886']
839,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]-[#8:6]).[#8:7]>>[#6:1]-[#6:2]-[#6:5]-[#6:3](-[#6:4])-[#8:7].[#8:6],['rule1130']
840,[#6:1]=[#16:2].[#8:3]>>[#16:2].[#6:1]=[#8:3],['rule1181']
841,[#6:1]1-[#6:2]-[#6:3]-[#6:4]2-[#6:5]-[#6:6]-1-2.[#8:7]>>([#6:1]=[#6:2].[#6:5]-[#6:6]=[#6:4]-[#6:3]-[#8:7]),['rule0596']
842,[#6:1]-[#7:2].[#7:3]>>[#6:1]-[#7:3].[#7:2],"['rule0069', 'rule0298', 'rule0299', 'rule0579', 'rule0580']"
843,[#6:1]-[#8:2].[#6:3]1:[#7:4]:[#6:5]:[#6:6]:[#7:7]:[#6:8]-1>>[#6:3]1:[#6:8]-[#7:7]-[#6:6]:[#6:5]-[#7:4]-1.[#6:1]=[#8:2],['rule0498']
844,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]-[#8:8]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:7].[#8:8],['rule0705']
845,[#6:1]-[Se:2].[#8:3]>>[#6:1]-[#8:3].[Se:2],['rule1137']
846,([#6:1].[#6:2]=[#8:3])>>[#6:1]-[#8:3]-[#6:2],['rule0191']
847,[#6:1]-[#8:2].[#8:3].[#8:4]=[#6:5]-[#6:6]=[#8:7]>>[#6:1].[#8:4]-[#6:5]=[#6:6]-[#8:7].[#8:2]=[#8:3],['rule0468']
848,[#16:1].[#8:2]-[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#6:4]-[#6:3]-[#16:1].[#6:5]=[#8:6].[#8:2],['rule0136']
849,[#6:1]-[#8:2].[Co-3:3]>>[#6:1]-[Co-2:3].[#8:2],['rule0769']
850,([#6:1].[#6:2]=[#8:3])>>[#6:1]=[#6:2].[#8:3],['rule1097']
851,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#8:8]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#7:7]=[#8:8],['rule0521']
852,([#6:1].[#8:2].[#6:3]=[#8:4])>>([#6:1]-[#8:2].[#6:3]-[#8:4]),['rule0169']
853,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]-[#6:10]-[#8:11]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:10]=[#6:9]-[#8:8].[#8:11]=[#8:7],['rule0656']
854,[#6:1]-[#6:2]=[#8:3]>>[#6:1]#[#6:2].[#8:3],['rule0798']
855,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5].[#8:6]=[#8:7]>>[#6:2]=[#8:5].[#6:3]=[#8:4].[#7:1].[#8:6]-[#8:7],['rule1198']
856,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7+:7]-[#8:8]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7+0:7].[#8:8],"['rule0297', 'rule0312']"
857,[#6:1]-[#6:2]=[#6:3].[#8:4]>>[#6:3]-[#6:2]-[#6:1]-[#8:4],['rule0427']
858,([#8:1].[#6:2]=[#8:3])>>[#6:2]-[#8:3]-[#8:1],['rule0810']
859,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:7]-[#8:8],['rule0410']
860,[#6:1]-[#6:2](-[#6:3])-[#16:4].[#6:5]-[#6:6]-[#8:7].[#8:8]=[#8:9]>>[#6:5]-[#8:8].[#6:1]=[#6:2]-[#6:3]-[#16:4].[#6:6]=[#8:7].[#8:9],['rule1007']
861,([#7:1].[#6:2]=[#8:3])>>[#7:1]-[#6:2]-[#8:3],['rule0371']
862,[#6:1]-[#7:2].[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#8:4].[#7:2].[#8:3]-[#15:5],"['rule0049', 'rule0066', 'rule0385', 'rule0565']"
863,[#8:1]=[#6:2]-[#6:3]-[#6:4](=[#8:5])-[#6:6]-[#6:7]-[#16:8]>>[#16:8].[#8:5]-[#6:4]1:[#6:3]:[#6:2]:[#8:1]:[#6:7]:[#6:6]:1,['rule0891']
864,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#8:7]>>[#8:7]-[#6:1]1-[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-1,['rule1085']
865,[#6:1]-[#7:2].[#8:3]>>([#7:2].[#6:1]-[#8:3]),['rule0111']
866,[#6:1]-[#6:2]-[#8:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#6:10]=[#8:11]>>[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:3]=[#6:2]-[#6:1]-[#6:10]-[#8:11],['rule0995']
867,[#6:1]-[#8:2]-[#6:3]-[#6:4]-[#8:5].[#8:6]-[#8:7]>>[#6:1]-[#8:6].[#6:3]=[#8:2].[#6:4]=[#8:5].[#8:7],['rule0935']
868,[#16:1].[#6:2]-[#6:3]>>([#6:2].[#6:3]-[#16+:1]),['rule1039']
869,[#16:1].[#16:2]-[#16:3]>>[#16:2].[#16:1]-[#16:3],['rule0290']
870,[#6:1]-[#6:2](=[#6:3])-[#6:4].[#8:5]>>([#6:1]=[#6:2]-[#6:3].[#6:4]-[#8:5]),['rule0599']
871,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#8:8]>>[#6:1]1=[#6:2]-[#6:3]=[#6:4]-[#7+0:5]-[#6:6]-1.[#8:7]=[#8:8],['rule0271']
872,[#6:1]-[#7:2]=[#6:3]=[#16:4].[#8:5]>>[#6:1]-[#6:3](-[#16:4])=[#7:2]-[#8:5],['rule0506']
873,[#6:1]-[#6:2](-[#8:3])-[#8:4].[#8:5]>>([#8:3].[#8:4]).[#6:1]=[#6:2]-[#8:5],['rule0608']
874,[#6:1].[#6:2]-[#8:3]>>[#6:2].[#6:1]-[#8:3],"['rule0150', 'rule0742', 'rule0743']"
875,[#6:1]-[#7+:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#6:1]=[#8:10].[#7+0:2].[#8:9],['rule0489']
876,[#6:1]-[#6:2]-[#8:3].[#8:4].[#8:5]=[#6:6]1-[#6:7]=[#6:8]-[#6:9](=[#8:10])-[#6:11]=[#6:12]-1>>[#6:1]-[#8:4].[#6:2]=[#8:3].[#8:10]-[#6:9]1:[#6:11]:[#6:12]:[#6:6](-[#8:5]):[#6:7]:[#6:8]:1,['rule1116']
877,[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:1.[#6:6]1=[#6:7]-[#7:8]-[#6:9]=[#6:10]-[#6:11]-1.[#8:12]=[#8:13]>>[#6:10]1:[#6:11]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:12]-[#6:1]1-[#6:5]:[#6:4]-[#7:3]-[#6:2]-1-[#8:13],['rule1208']
878,[#6:1]-[#6:2]-[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:1]=[#6:2].[#6:3]=[#8:4],['rule0234']
879,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#8:7]=[#6:8]-[#6:9]-[#6:10]-[#8:11]>>[#6:9]-[#6:8]-[#8:7].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#6:10]=[#8:11],['rule0996']
880,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:[#7:6]:1.[#8:7]-[#8:8]>>[#6:1]1-[#6:2]-[#6:3]-[#7:4]-[#6:5]-[#7:6]-1.[#8:7]=[#8:8],['rule1061']
881,([#6:1].[#6:2]-[#6:3])>>([#6:2].[#6:1]-[#6:3]),['rule0028']
882,[#7:1]-[#6:2]-[#7:3].[#8:4]>>[#6:2]=[#8:4].[#7:1].[#7:3],['rule0208']
883,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#6:5].[#8:6]=[#8:7]>>[#6:1]-[#8:6].[#6:4]1-[#6:5]-[#8:7]-1.[#6:2]=[#8:3],['rule0424']
884,[#6:1]-[#16:2].[#7:3]>>[#16:2].[#6:1]-[#7:3],"['rule0042', 'rule0076', 'rule0283']"
885,([#7:1].[#6:2]-[#6:3])>>([#6:2].[#6:3]-[#7:1]),['rule0155']
886,[#6:1].[#6:2]-[#8:3].[#8:4]-[#15:5]>>[#6:1]-[#6:2].[#8:4].[#8:3]-[#15:5],['rule0356']
887,[#16:1]-[#16:2].[#8:3].[#8:4]>>[#16:1].[#16:2].[#8:3]-[#8:4],['rule0792']
888,([#8:1].[#8:2]-[#6:3]-[#6:4](-[#8:5])-[#6:6](-[#8:7])-[#6:8]=[#8:9])>>([#8:2].[#6:3]=[#6:4]-[#6:6](=[#8:7])-[#6:8](-[#8:1])-[#8:9]).[#8:5],['rule0897']
889,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]>>[#6:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1],['rule0508']
890,[#6:1]-[#6:2]1(-[#8:3])-[#6:4]-[#6:5]-[#6:6]-[#6:7]-1.[#8:8]>>([#6:4]=[#6:5].[#6:6]-[#6:7]=[#6:2]-[#6:1]-[#8:8]).[#8:3],['rule1107']
891,([#8:1].[#8:2]-[#15:3]-[#8:4]).[#8:5]>>([#8:2].[#8:1]-[#15:3]-[#8:5]).[#8:4],"['rule0604', 'rule0605']"
892,[#6:1]-[#7:2].[#6:3]1:[#7:4]:[#6:5]:[#6:6]:[#7:7]:[#6:8]-1.[#8:9]>>[#6:3]1:[#6:8]-[#7:7]-[#6:6]:[#6:5]-[#7:4]-1.[#6:1]=[#8:9].[#7:2],['rule0440']
893,([#6:1]-[#8:2].[#8:3]-[#6:4]-[#8:5]).[#8:6]>>([#8:3].[#6:1]-[#8:5]-[#6:4]-[#8:6]).[#8:2],['rule1031']
894,[#6:1]=[#8:2].[#7:3]>>[#6:1]=[#7:3].[#8:2],"['rule0160', 'rule0320']"
895,[#6:1]=[#7:2].[#8:3]>>([#7:2].[#6:1]=[#8:3]),['rule0186']
896,([#8:1].[#6:2]-[#8:3]).[#8:4]-[#15:5]>>([#6:2]-[#8:4].[#8:1]-[#15:5]).[#8:3],['rule0547']
897,[#6:1]-[#6:2]=[#8:3].[#8:4]>>[#6:1]=[#6:2]-[#8:4].[#8:3],"['rule0583', 'rule1089']"
898,[#16:1]-[#16:2].[#6:3]>>[#16:1].[#6:3]-[#16:2],['rule0360']
899,[#7:1]-[#15:2].[#8:3]>>[#7:1].[#8:3]-[#15:2],"['rule0057', 'rule0223', 'rule0377', 'rule0485', 'rule1136']"
900,[#7:1].[#8:2].[#8:3]=[#6:4]1-[#6:5]=[#6:6]-[#6:7](=[#8:8])-[#6:9]=[#6:10]-1>>[#7+:1]-[#8:2].[#8:3]-[#6:4]1:[#6:10]:[#6:9]:[#6:7](-[#8:8]):[#6:6]:[#6:5]:1,['rule0677']
901,[#16:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#16:1],"['rule0176', 'rule0382', 'rule0383', 'rule0465', 'rule0466']"
902,[#7:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:3]-[#6:2]=[#8:4].[#7:1],['rule0341']
903,[#16:1].[#6:2]-[Se:3]>>[#6:2]-[#16+:1].[Se:3],['rule0830']
904,([#6:1]-[#8:2].[#8:3]-[#15:4]).[#8:5]>>([#8:3].[#6:1]-[#8:5]).[#8:2]-[#15:4],['rule0503']
905,[#6:1]=[#6:2]-[#6:3]-[#8:4].[#8:5]>>([#8:4].[#6:3]=[#6:2]-[#6:1]-[#8:5]),['rule0850']
906,([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6]).[#8:7]>>[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#8:7],['rule1127']
907,[#17:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1>>[#17:1]-[#6:2]1-[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#6:7]-1,['rule0595']
908,[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#6:9]=[#8:10].[#8:11]>>[#6:1]-[#6:9]-[#8:10].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:11]=[#8:2],"['rule0187', 'rule0958']"
909,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]:[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#7:12]:1.[#8:13]=[#8:14]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:12]-[#6:11]:[#6:10]-[#6:9]:[#6:8](-[#8:13]):[#6:7]-[#8:14],['rule1120']
910,([#8:1].[#6:2]-[#8:3])>>([#6:2].[#8:1]-[#8:3]),['rule0589']
911,[#6:1].[#6:2]1=[#6:3]-[#7:4]-[#6:5]=[#6:6]-[#6:7]-1.[#8:8]=[#6:9]-[#8:10]>>[#6:2]1:[#6:7]:[#6:6]:[#6:5]:[#7+:4]:[#6:3]:1.[#6:1]=[#6:9].[#8:10].[#8:8],['rule1201']
912,[#6:1]-[#15:2].[#8:3]>>[#6:1].[#8:3]-[#15:2],['rule0552']
913,[#6:1]=[#7:2].[#8:3]>>[#6:1]=[#8:3].[#7:2],"['rule0161', 'rule0321']"
914,[#6:1]=[#6:2]-[#8:3]-[#15:4].[#8:5]>>[#6:1]-[#6:2]=[#8:3].[#8:5]-[#15:4],['rule0408']
915,[#6:1]-[#7:2].[#8:3]=[#8:4]>>[#6:1]=[#7:2].[#8:3]-[#8:4],['rule0357']
916,[#17:1].[#6:2]=[#6:3]>>[#6:2]-[#6:3]-[#17:1],['rule0148']
917,[#8:1].[#8:2]-[#15:3]>>([#8:2].[#8:1]-[#15:3]),"['rule0550', 'rule0568']"
918,[#6:1]-[#7:2].[#6:3]-[#7:4]>>([#6:1]-[#7:4].[#6:3]-[#7:2]),['rule0784']
919,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],"['rule0024', 'rule0053', 'rule0256', 'rule0394']"
920,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#8:9].[#8:10]=[#8:11]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:10].[#8:9]=[#6:8]-[#6:7]-[#8:11],['rule0944']
921,[#6:1]-[#6:2]-[#8:3]>>([#8:3].[#6:1]=[#6:2]),['rule0088']
922,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#6:6]-[#6:7](=[#8:8])-[#8:9]>>[#8:9]-[#6:3]1:[#6:2]:[#6:7]:[#6:6]:[#6:5]:[#6:4]:1.[#8:1]=[#8:8],['rule1210']
923,[#6:1]-[#8:2].[#6:3]=[#8:4]>>[#6:1]-[#6:3].[#8:2]=[#8:4],['rule0443']
924,[#6:1]-[#16:2]=[#8:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#8:10]=[#8:11]>>[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#6:1]=[#8:10].[#8:11].[#8:3]-[#16:2],['rule0976']
925,[#6:1]-[#8:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]-[#15:10]>>[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:9].[#8:2]-[#15:10],['rule0571']
926,[#6:1]-[#8:2].[#8:3]-[#15:4]>>[#6:1]-[#8:3].[#8:2]-[#15:4],"['rule0431', 'rule0517']"
927,([#6:1]=[#8:2].[#8:3]-[#6:4]-[#6:5]-[#8:6])>>[#8:3].[#8:6]=[#6:5]-[#6:4]-[#6:1]-[#8:2],['rule0729']
928,[#16:1].[#6:2]=[#6:3]-[#6:4]-[#6:5]>>[#6:5]-[#16+:1].[#6:4]=[#6:3]-[#6:2],['rule0236']
929,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#7:13]=[#7:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:13].[#7:14],['rule0572']
930,([#8:1].[#6:2]-[#6:3]-[#6:4](-[#8:5])-[#8:6]).[#8:7]>>([#8:5].[#6:2]-[#8:1]).[#6:3]=[#6:4]-[#8:7].[#8:6],['rule0287']
